null,0,1,label,selection
"For instance, the direct and indirect economic cost of the floods in Mozambique caused by Tropical Storms Elyne and Gloria in February and March 2000, is estimated at US$1 billion, as compared to the country's export earning of only US$300 million in 1999. Using only the above description and what you know about the world, is ""A tropical storm has caused significant property damage or loss of life."" definitely correct? Yes or no?","For instance, the direct and indirect economic cost of the floods in Mozambique caused by Tropical Storms Elyne and Gloria in February and March 2000, is estimated at US$1 billion, as compared to the country's export earning of only US$300 million in 1999. Using only the above description and what you know about the world, is ""A tropical storm has caused significant property damage or loss of life."" definitely correct? Yes or no?</s></s>Yes","For instance, the direct and indirect economic cost of the floods in Mozambique caused by Tropical Storms Elyne and Gloria in February and March 2000, is estimated at US$1 billion, as compared to the country's export earning of only US$300 million in 1999. Using only the above description and what you know about the world, is ""A tropical storm has caused significant property damage or loss of life."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"A collection of real-life testimonies by Klaus Pohl, one of Germany's most performed dramatists, its power resides less in the conventional meaning of the word drama than in what it reveals - a country still deeply at odds with itself, a kaleidoscope of events that flatters neither side, neither Western capitalism nor the former communist regime. Using only the above description and what you know about the world, is ""Klaus Pohl is a German dramatist."" definitely correct? Yes or no?","A collection of real-life testimonies by Klaus Pohl, one of Germany's most performed dramatists, its power resides less in the conventional meaning of the word drama than in what it reveals - a country still deeply at odds with itself, a kaleidoscope of events that flatters neither side, neither Western capitalism nor the former communist regime. Using only the above description and what you know about the world, is ""Klaus Pohl is a German dramatist."" definitely correct? Yes or no?</s></s>Yes","A collection of real-life testimonies by Klaus Pohl, one of Germany's most performed dramatists, its power resides less in the conventional meaning of the word drama than in what it reveals - a country still deeply at odds with itself, a kaleidoscope of events that flatters neither side, neither Western capitalism nor the former communist regime. Using only the above description and what you know about the world, is ""Klaus Pohl is a German dramatist."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"About 33.5 million people live in this massive conurbation. I would guess that 95% of the 5,000 officially foreign-capital firms in Japan are based in Tokyo. Using only the above description and what you know about the world, is ""About 33.5 miilion people live in Tokyo."" definitely correct? Yes or no?","About 33.5 million people live in this massive conurbation. I would guess that 95% of the 5,000 officially foreign-capital firms in Japan are based in Tokyo. Using only the above description and what you know about the world, is ""About 33.5 miilion people live in Tokyo."" definitely correct? Yes or no?</s></s>Yes","About 33.5 million people live in this massive conurbation. I would guess that 95% of the 5,000 officially foreign-capital firms in Japan are based in Tokyo. Using only the above description and what you know about the world, is ""About 33.5 miilion people live in Tokyo."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Traditionally, 60 percent of the tickets sold for a stop on the Vans Warped Tour, for example, occur six days prior to the show. Using only the above description and what you know about the world, is ""Most tours only sell 60 percent of the tickets."" definitely correct? Yes or no?","Traditionally, 60 percent of the tickets sold for a stop on the Vans Warped Tour, for example, occur six days prior to the show. Using only the above description and what you know about the world, is ""Most tours only sell 60 percent of the tickets."" definitely correct? Yes or no?</s></s>Yes","Traditionally, 60 percent of the tickets sold for a stop on the Vans Warped Tour, for example, occur six days prior to the show. Using only the above description and what you know about the world, is ""Most tours only sell 60 percent of the tickets."" definitely correct? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Mr. McEveety told me he had discussed the quote voiced by Archbishop Dziwisz with the pope's longtime official spokesman, Joaquin Navarro-Valls, head of the Vatican press office. Using only the above description and what you know about the world, is ""Joaquin Navarro-Valls is the pope's official spokesman."" definitely correct? Yes or no?","Mr. McEveety told me he had discussed the quote voiced by Archbishop Dziwisz with the pope's longtime official spokesman, Joaquin Navarro-Valls, head of the Vatican press office. Using only the above description and what you know about the world, is ""Joaquin Navarro-Valls is the pope's official spokesman."" definitely correct? Yes or no?</s></s>Yes","Mr. McEveety told me he had discussed the quote voiced by Archbishop Dziwisz with the pope's longtime official spokesman, Joaquin Navarro-Valls, head of the Vatican press office. Using only the above description and what you know about the world, is ""Joaquin Navarro-Valls is the pope's official spokesman."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border. Using only the above description and what you know about the world, is ""The Kabale district borders on Rwanda."" definitely correct? Yes or no?","The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border. Using only the above description and what you know about the world, is ""The Kabale district borders on Rwanda."" definitely correct? Yes or no?</s></s>Yes","The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border. Using only the above description and what you know about the world, is ""The Kabale district borders on Rwanda."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Venezuelan President Hugo Chavez has said he is prepared to receive detainees held by the US military at the Guantanamo Bay camp in Cuba. US President Barack Obama has ordered the closure of the controversial camp, in which around 240 inmates are held, by next year. Mr Chavez made his offer at a summit of South American and Arab countries.  It is highly unlikely the Pentagon will take him up on it, however, given the poor state of US ties with Venezuela. Using only the above description and what you know about the world, is ""About 240 people are detained in the prison at Guantanamo."" definitely correct? Yes or no?","Venezuelan President Hugo Chavez has said he is prepared to receive detainees held by the US military at the Guantanamo Bay camp in Cuba. US President Barack Obama has ordered the closure of the controversial camp, in which around 240 inmates are held, by next year. Mr Chavez made his offer at a summit of South American and Arab countries.  It is highly unlikely the Pentagon will take him up on it, however, given the poor state of US ties with Venezuela. Using only the above description and what you know about the world, is ""About 240 people are detained in the prison at Guantanamo."" definitely correct? Yes or no?</s></s>Yes","Venezuelan President Hugo Chavez has said he is prepared to receive detainees held by the US military at the Guantanamo Bay camp in Cuba. US President Barack Obama has ordered the closure of the controversial camp, in which around 240 inmates are held, by next year. Mr Chavez made his offer at a summit of South American and Arab countries.  It is highly unlikely the Pentagon will take him up on it, however, given the poor state of US ties with Venezuela. Using only the above description and what you know about the world, is ""About 240 people are detained in the prison at Guantanamo."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Boris Becker is a true legend in the sport of tennis. Aged just seventeen, he won Wimbledon for the first time and went on to become the most prolific tennis player. Using only the above description and what you know about the world, is ""Boris Becker is a Wimbledon champion."" definitely correct? Yes or no?","Boris Becker is a true legend in the sport of tennis. Aged just seventeen, he won Wimbledon for the first time and went on to become the most prolific tennis player. Using only the above description and what you know about the world, is ""Boris Becker is a Wimbledon champion."" definitely correct? Yes or no?</s></s>Yes","Boris Becker is a true legend in the sport of tennis. Aged just seventeen, he won Wimbledon for the first time and went on to become the most prolific tennis player. Using only the above description and what you know about the world, is ""Boris Becker is a Wimbledon champion."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Manuel Rosales, who ran against Mr Chavez in the 2006 presidential election, faces corruption charges he says are baseless. He had been in hiding since the charges were filed last month. Venezuela's Interior Minister Tareck el-Aissami said Mr Rosales was a criminal on the run. ""If he doesn't appear before the appropriate courts, he would be a fugitive from justice, and as a result the court will activate mechanisms for his international capture,"" said Mr Aissami, denying that the charges were political. Using only the above description and what you know about the world, is ""Manuel Rosales was mayor of Maracaibo."" definitely correct? Yes or no?","Manuel Rosales, who ran against Mr Chavez in the 2006 presidential election, faces corruption charges he says are baseless. He had been in hiding since the charges were filed last month. Venezuela's Interior Minister Tareck el-Aissami said Mr Rosales was a criminal on the run. ""If he doesn't appear before the appropriate courts, he would be a fugitive from justice, and as a result the court will activate mechanisms for his international capture,"" said Mr Aissami, denying that the charges were political. Using only the above description and what you know about the world, is ""Manuel Rosales was mayor of Maracaibo."" definitely correct? Yes or no?</s></s>Yes","Manuel Rosales, who ran against Mr Chavez in the 2006 presidential election, faces corruption charges he says are baseless. He had been in hiding since the charges were filed last month. Venezuela's Interior Minister Tareck el-Aissami said Mr Rosales was a criminal on the run. ""If he doesn't appear before the appropriate courts, he would be a fugitive from justice, and as a result the court will activate mechanisms for his international capture,"" said Mr Aissami, denying that the charges were political. Using only the above description and what you know about the world, is ""Manuel Rosales was mayor of Maracaibo."" definitely correct? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Rockweed has been harvested commercially in Nova Scotia since the late 1950's and is currently the most important commercial seaweed in Atlantic Canada. Using only the above description and what you know about the world, is ""Marine vegetation is  harvested."" definitely correct? Yes or no?","Rockweed has been harvested commercially in Nova Scotia since the late 1950's and is currently the most important commercial seaweed in Atlantic Canada. Using only the above description and what you know about the world, is ""Marine vegetation is  harvested."" definitely correct? Yes or no?</s></s>Yes","Rockweed has been harvested commercially in Nova Scotia since the late 1950's and is currently the most important commercial seaweed in Atlantic Canada. Using only the above description and what you know about the world, is ""Marine vegetation is  harvested."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"We learn that Claretta Petacci, Mussolini's last mistress, had a tendency to whine and to lie all day in bed, eating chocolate. Using only the above description and what you know about the world, is ""Claretta Petacci was Mussolini's last mistress."" definitely correct? Yes or no?","We learn that Claretta Petacci, Mussolini's last mistress, had a tendency to whine and to lie all day in bed, eating chocolate. Using only the above description and what you know about the world, is ""Claretta Petacci was Mussolini's last mistress."" definitely correct? Yes or no?</s></s>Yes","We learn that Claretta Petacci, Mussolini's last mistress, had a tendency to whine and to lie all day in bed, eating chocolate. Using only the above description and what you know about the world, is ""Claretta Petacci was Mussolini's last mistress."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"The plaintiffs in this most recent suit contend that Lee, Perlmutter, Arthur Lieberman and Avi Arad conspired in bad faith to conceal and misappropriate financial interests in Lee's creations assigned to Stan Lee Media in 1998. SLM's meltdown involved its former President Peter F. Paul fleeing to Brazil, contributions made to Bill and Hillary Clinton, Paul's extradition and more. In 2007, SLM filed a $5 billion lawsuit in which it claimed co-ownership of all of Stan Lee's creations for Marvel. Using only the above description and what you know about the world, is ""Hillary Clinton is Bill's sister."" definitely correct? Yes or no?","The plaintiffs in this most recent suit contend that Lee, Perlmutter, Arthur Lieberman and Avi Arad conspired in bad faith to conceal and misappropriate financial interests in Lee's creations assigned to Stan Lee Media in 1998. SLM's meltdown involved its former President Peter F. Paul fleeing to Brazil, contributions made to Bill and Hillary Clinton, Paul's extradition and more. In 2007, SLM filed a $5 billion lawsuit in which it claimed co-ownership of all of Stan Lee's creations for Marvel. Using only the above description and what you know about the world, is ""Hillary Clinton is Bill's sister."" definitely correct? Yes or no?</s></s>Yes","The plaintiffs in this most recent suit contend that Lee, Perlmutter, Arthur Lieberman and Avi Arad conspired in bad faith to conceal and misappropriate financial interests in Lee's creations assigned to Stan Lee Media in 1998. SLM's meltdown involved its former President Peter F. Paul fleeing to Brazil, contributions made to Bill and Hillary Clinton, Paul's extradition and more. In 2007, SLM filed a $5 billion lawsuit in which it claimed co-ownership of all of Stan Lee's creations for Marvel. Using only the above description and what you know about the world, is ""Hillary Clinton is Bill's sister."" definitely correct? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Côte d'Ivoire's President Laurent Gbagbo promulgated new election laws on July 14, including the creation of an independent electoral commission to oversee the presidential vote, which is slated for October 30. Using only the above description and what you know about the world, is ""New elections in Côte d'Ivoire will take place on October 30."" definitely correct? Yes or no?","Côte d'Ivoire's President Laurent Gbagbo promulgated new election laws on July 14, including the creation of an independent electoral commission to oversee the presidential vote, which is slated for October 30. Using only the above description and what you know about the world, is ""New elections in Côte d'Ivoire will take place on October 30."" definitely correct? Yes or no?</s></s>Yes","Côte d'Ivoire's President Laurent Gbagbo promulgated new election laws on July 14, including the creation of an independent electoral commission to oversee the presidential vote, which is slated for October 30. Using only the above description and what you know about the world, is ""New elections in Côte d'Ivoire will take place on October 30."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
"It's Only a Play is Terrence McNally's ""Give My Regards to Broadway,"" a lightweight tribute to the theater as seen from the lofty but limited vantage point of Broadway artists who are consumed by New York's hit/flop mentality. Using only the above description and what you know about the world, is ""Broadway is in New York."" definitely correct? Yes or no?","It's Only a Play is Terrence McNally's ""Give My Regards to Broadway,"" a lightweight tribute to the theater as seen from the lofty but limited vantage point of Broadway artists who are consumed by New York's hit/flop mentality. Using only the above description and what you know about the world, is ""Broadway is in New York."" definitely correct? Yes or no?</s></s>Yes","It's Only a Play is Terrence McNally's ""Give My Regards to Broadway,"" a lightweight tribute to the theater as seen from the lofty but limited vantage point of Broadway artists who are consumed by New York's hit/flop mentality. Using only the above description and what you know about the world, is ""Broadway is in New York."" definitely correct? Yes or no?</s></s>No",0,"['Yes', 'No']"
