null,0,1,label,selection
"To make use out of coffee grounds,","To make use out of coffee grounds,</s></s>mix them with coconut oil and sea salt to make a body scrub.","To make use out of coffee grounds,</s></s>mix them into your casseroles for extra flavoring in meals.",0,"['mix them with coconut oil and sea salt to make a body scrub.', 'mix them into your casseroles for extra flavoring in meals.']"
"To smooth the texture of plywood,","To smooth the texture of plywood,</s></s>soak the pieces in water and then bake them.","To smooth the texture of plywood,</s></s>coat the pieces with oil and then sand them.",1,"['soak the pieces in water and then bake them.', 'coat the pieces with oil and then sand them.']"
Sanitize computer keyboard.,Sanitize computer keyboard.</s></s>wipe with baby wipes.,Sanitize computer keyboard.</s></s>wipe with dry tissue paper.,0,"['wipe with baby wipes.', 'wipe with dry tissue paper.']"
How do I cool the  cheese roll ?,How do I cool the  cheese roll ?</s></s>put the cheese roll in a refrigerator for a few hours.,How do I cool the  cheese roll ?</s></s>put the cheese roll in the oven for a few hours.,0,"['put the cheese roll in a refrigerator for a few hours.', 'put the cheese roll in the oven for a few hours.']"
How to read a comic book,"How to read a comic book</s></s>start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.","How to read a comic book</s></s>start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout",0,"['start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.', 'start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout']"
How to best carve out a wooden clamp for picture frames?,"How to best carve out a wooden clamp for picture frames?</s></s>take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.","How to best carve out a wooden clamp for picture frames?</s></s>take a square slice of wood with required thickness. cut away a smaller square sized piece from it, from the interior, so that the remaining piece makes a sturdy good clamp.",1,"['take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.', 'take a square slice of wood with required thickness. cut away a smaller square sized piece from it, from the interior, so that the remaining piece makes a sturdy good clamp.']"
How to open a jar with a stuck lid?,How to open a jar with a stuck lid?</s></s>hammer the rim of the lid to crack it open.,How to open a jar with a stuck lid?</s></s>tap gently on the rim of the lid in three places to crack it open,1,"['hammer the rim of the lid to crack it open.', 'tap gently on the rim of the lid in three places to crack it open']"
How to decide what you need to organize.,How to decide what you need to organize.</s></s>go through items in your pantry to know everything you have including expired items.,How to decide what you need to organize.</s></s>go through items in your pantry to know what you have and purge expired items.,1,"['go through items in your pantry to know everything you have including expired items.', 'go through items in your pantry to know what you have and purge expired items.']"
how do you floss your teeth with a toothpick?,how do you floss your teeth with a toothpick?</s></s>use the pick to scrape out any food stuck in your teeth.,how do you floss your teeth with a toothpick?</s></s>chew on the toothpick,0,"['use the pick to scrape out any food stuck in your teeth.', 'chew on the toothpick']"
"To make the caffeine in coffee release slowly after consumption,","To make the caffeine in coffee release slowly after consumption,</s></s>use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.","To make the caffeine in coffee release slowly after consumption,</s></s>add butter to the coffee so that the caffeine combines into the butter and trickles into the body slower.",1,"['use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.', 'add butter to the coffee so that the caffeine combines into the butter and trickles into the body slower.']"
To cut circles out of dough without a cookie cutter.,To cut circles out of dough without a cookie cutter.</s></s>use a shot glass by turning it upside down and using the rim.,To cut circles out of dough without a cookie cutter.</s></s>use a glass by turning it upside down and using the rim.,1,"['use a shot glass by turning it upside down and using the rim.', 'use a glass by turning it upside down and using the rim.']"
Make air freshener.,Make air freshener.</s></s>spray packing peanuts with gasoline and put in empty jar.,Make air freshener.</s></s>spray packing peanuts with perfume and put in empty jar.,1,"['spray packing peanuts with gasoline and put in empty jar.', 'spray packing peanuts with perfume and put in empty jar.']"
What is the best way to feel at least a bit happier every day?,"What is the best way to feel at least a bit happier every day?</s></s>the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.","What is the best way to feel at least a bit happier every day?</s></s>the best way to feel a little bit better even if you are really down is to snub somebody. If you snub somebody in any way, no matter how big or small, you will feel better than them, it is guaranteed.",0,"['the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.', 'the best way to feel a little bit better even if you are really down is to snub somebody. If you snub somebody in any way, no matter how big or small, you will feel better than them, it is guaranteed.']"
how do you cook chicken?,"how do you cook chicken?</s></s>any way you want, until it is brown.","how do you cook chicken?</s></s>any way you want, until the pink is gone from it.",1,"['any way you want, until it is brown.', 'any way you want, until the pink is gone from it.']"
How to cut cardboard sheets.,"How to cut cardboard sheets.</s></s>using a spatula, cut the cardboard along the marked edges that you made with your dimensions.","How to cut cardboard sheets.</s></s>using scissors, cut the cardboard along the marked edges that you made with your dimensions.",1,"['using a spatula, cut the cardboard along the marked edges that you made with your dimensions.', 'using scissors, cut the cardboard along the marked edges that you made with your dimensions.']"
"To attach rope to latex, you can","To attach rope to latex, you can</s></s>rubber band the rope in place on the latex","To attach rope to latex, you can</s></s>glue the rope in place on the latex",1,"['rubber band the rope in place on the latex', 'glue the rope in place on the latex']"
"To prepare carrots for kimchi,","To prepare carrots for kimchi,</s></s>use the large-holed sized of a box grater and carefully hold the carrot against the side and push up to grate the carrot into shreds.","To prepare carrots for kimchi,</s></s>use the large-holed sized of a box grater and carefully hold the carrot against the side and push down to grate the carrot into shreds.",1,"['use the large-holed sized of a box grater and carefully hold the carrot against the side and push up to grate the carrot into shreds.', 'use the large-holed sized of a box grater and carefully hold the carrot against the side and push down to grate the carrot into shreds.']"
Should I keep the water or drain it for my romen?,Should I keep the water or drain it for my romen?</s></s>you should always keep the water in your romen it helps mix the seasoning.,Should I keep the water or drain it for my romen?</s></s>it all depends on you some like it with and some without.,1,"['you should always keep the water in your romen it helps mix the seasoning.', 'it all depends on you some like it with and some without.']"
How to Get Smooth Legs,"How to Get Smooth Legs</s></s>shave up your legs, against the grain for a close shave.","How to Get Smooth Legs</s></s>shave down your legs, with the grain for a close shave.",0,"['shave up your legs, against the grain for a close shave.', 'shave down your legs, with the grain for a close shave.']"
To chop parsley,"To chop parsley</s></s>to chop parsley without bruising it remove tough stems and fold leaves into a bundle. With finger tips pointed inward, slice in rocking motion with a very sharp knife, crisscrossing with knife until finely chopped.","To chop parsley</s></s>to chop parsley without bruising it remove tough leaves and fold stems into a bundle. With finger tips pointed inward, slice in rocking motion with a very sharp knife, crisscrossing with knife until finely chopped.",0,"['to chop parsley without bruising it remove tough stems and fold leaves into a bundle. With finger tips pointed inward, slice in rocking motion with a very sharp knife, crisscrossing with knife until finely chopped.', 'to chop parsley without bruising it remove tough leaves and fold stems into a bundle. With finger tips pointed inward, slice in rocking motion with a very sharp knife, crisscrossing with knife until finely chopped.']"
"To play jump rope,","To play jump rope,</s></s>grasp one end of the rope in both hands, swing it over your head, and jump over the rope as it passes under your feet.  Repeat as many times as you possibly can.","To play jump rope,</s></s>grasp both ends of the rope in one hands, swing it over your head, and jump over the rope as it passes under your feet.  Repeat as many times as you possibly can.",0,"['grasp one end of the rope in both hands, swing it over your head, and jump over the rope as it passes under your feet.  Repeat as many times as you possibly can.', 'grasp both ends of the rope in one hands, swing it over your head, and jump over the rope as it passes under your feet.  Repeat as many times as you possibly can.']"
Make earring holder.,Make earring holder.</s></s>hang earrings on cheese grater.,Make earring holder.</s></s>hang earrings on pizza cutter.,0,"['hang earrings on cheese grater.', 'hang earrings on pizza cutter.']"
Make SOS signal.,Make SOS signal.</s></s>make large foil sheet to reflect off planes in distance.,Make SOS signal.</s></s>make small foil ball to reflect off planes in distance.,0,"['make large foil sheet to reflect off planes in distance.', 'make small foil ball to reflect off planes in distance.']"
how to make a creole cocktail,"how to make a creole cocktail</s></s>fill the ice cream maker halfway with ice cubes. Measure and pour the light rum, beef bouillon, Tabasco sauce, Worcestershire sauce, and lemon juice into the shaker. Add the pinches of salt and pepper to the cocktail shaker.    Place the lid on the shaker and shake well. Fill your drinking glass about 3/4 full with ice cubes. Strain the shaker's contents into your drinking glass. Make a slit in the lemon wedge and slide it on the side of the glass as a garnish.","how to make a creole cocktail</s></s>fill the cocktail shaker halfway with ice cubes. Measure and pour the light rum, beef bouillon, Tabasco sauce, Worcestershire sauce, and lemon juice into the shaker. Add the pinches of salt and pepper to the cocktail shaker.    Place the lid on the shaker and shake well. Fill your drinking glass about 3/4 full with ice cubes. Strain the shaker's contents into your drinking glass. Make a slit in the lemon wedge and slide it on the side of the glass as a garnish.",1,"[""fill the ice cream maker halfway with ice cubes. Measure and pour the light rum, beef bouillon, Tabasco sauce, Worcestershire sauce, and lemon juice into the shaker. Add the pinches of salt and pepper to the cocktail shaker.    Place the lid on the shaker and shake well. Fill your drinking glass about 3/4 full with ice cubes. Strain the shaker's contents into your drinking glass. Make a slit in the lemon wedge and slide it on the side of the glass as a garnish."", ""fill the cocktail shaker halfway with ice cubes. Measure and pour the light rum, beef bouillon, Tabasco sauce, Worcestershire sauce, and lemon juice into the shaker. Add the pinches of salt and pepper to the cocktail shaker.    Place the lid on the shaker and shake well. Fill your drinking glass about 3/4 full with ice cubes. Strain the shaker's contents into your drinking glass. Make a slit in the lemon wedge and slide it on the side of the glass as a garnish.""]"
How do you break down the leaves harvested from a Yucca plant in order to process it for fiber?,"How do you break down the leaves harvested from a Yucca plant in order to process it for fiber?</s></s>lay the Yucca leaf on a flat, hard surface. Hold a flat, smooth, and heavy rock above the leave and bring it swiftly down on top of the leaf. Do this repeatedly along the length of the leaf to break down the plant fibers.","How do you break down the leaves harvested from a Yucca plant in order to process it for fiber?</s></s>lay the Yucca leaf on a flat, soft surface. Hold a flat, smooth, and heavy rock above the leave and bring it swiftly down on top of the leaf. Do this repeatedly along the length of the leaf to break down the plant fibers.",0,"['lay the Yucca leaf on a flat, hard surface. Hold a flat, smooth, and heavy rock above the leave and bring it swiftly down on top of the leaf. Do this repeatedly along the length of the leaf to break down the plant fibers.', 'lay the Yucca leaf on a flat, soft surface. Hold a flat, smooth, and heavy rock above the leave and bring it swiftly down on top of the leaf. Do this repeatedly along the length of the leaf to break down the plant fibers.']"
To make an alcohol watermelon.,To make an alcohol watermelon.</s></s>cut up the watermelon and squish it to make a juice and then add alcohol.,To make an alcohol watermelon.</s></s>cut a hole in the watermelon and pour your favorite liquor in and let it sit.,1,"['cut up the watermelon and squish it to make a juice and then add alcohol.', 'cut a hole in the watermelon and pour your favorite liquor in and let it sit.']"
To clean a thermos without putting it in the dishwasher.,To clean a thermos without putting it in the dishwasher.</s></s>fill it with soap water and shake and let it sit on each end for a few hours.,To clean a thermos without putting it in the dishwasher.</s></s>fill it with water from a dirty pan and shake and let it sit on each end for a few hours.,0,"['fill it with soap water and shake and let it sit on each end for a few hours.', 'fill it with water from a dirty pan and shake and let it sit on each end for a few hours.']"
"To play youtube videos on your phone,","To play youtube videos on your phone,</s></s>ensure your phone is disconnected from the  internet, open the youtube app, and play the desired video.","To play youtube videos on your phone,</s></s>ensure your phone is connected to the  internet, open the youtube app, and play the desired video.",1,"['ensure your phone is disconnected from the  internet, open the youtube app, and play the desired video.', 'ensure your phone is connected to the  internet, open the youtube app, and play the desired video.']"
Add ventilation to a room.,Add ventilation to a room.</s></s>cut a hole in the wall the size of your ventilation tubing. Insert the tubing into the hole and fill in around the edges with silicone.,Add ventilation to a room.</s></s>cut a hole in the wall the size of your ventilation tubing. Insert the tubing into the hole and fill in around the edges with frosting.,0,"['cut a hole in the wall the size of your ventilation tubing. Insert the tubing into the hole and fill in around the edges with silicone.', 'cut a hole in the wall the size of your ventilation tubing. Insert the tubing into the hole and fill in around the edges with frosting.']"
fire,fire</s></s>can melt humans,fire</s></s>can melt water,0,"['can melt humans', 'can melt water']"
Remove soap scum from shower door.,"Remove soap scum from shower door.</s></s>rub hard with bed sheets, then rinse.","Remove soap scum from shower door.</s></s>rub hard with dryer sheets, then rinse.",1,"['rub hard with bed sheets, then rinse.', 'rub hard with dryer sheets, then rinse.']"
How to make asian sauce to brush over ribs.,"How to make asian sauce to brush over ribs.</s></s>in a bowl, mix soy sauce, oyster sauce, sugar, salt, and smashed garlic. Use a brush and coat sparingly over a rack of ribs.","How to make asian sauce to brush over ribs.</s></s>in a bowl, mix soy sauce, oyster sauce, sugar, salt, and smashed garlic. Pour the bowl of sauce over the rack of ribs.",0,"['in a bowl, mix soy sauce, oyster sauce, sugar, salt, and smashed garlic. Use a brush and coat sparingly over a rack of ribs.', 'in a bowl, mix soy sauce, oyster sauce, sugar, salt, and smashed garlic. Pour the bowl of sauce over the rack of ribs.']"
pitcher,pitcher</s></s>can start fires with a whisk,pitcher</s></s>is stored with a  whisk,1,"['can start fires with a whisk', 'is stored with a  whisk']"
"To make housebreaking your puppy easier,","To make housebreaking your puppy easier,</s></s>cover your floor with puppy training pants, to easily clean up any accidental messes.","To make housebreaking your puppy easier,</s></s>cover your floors with puppy training pads, to easily clean up any accidental messes.",1,"['cover your floor with puppy training pants, to easily clean up any accidental messes.', 'cover your floors with puppy training pads, to easily clean up any accidental messes.']"
How should I open jump rings when making earrings?,How should I open jump rings when making earrings?</s></s>pull the wire of the jump ring as far apart as possible to make the gap size that you need. This method keeps the jump rings structurally sound and is essential for closing them in their proper shape.,How should I open jump rings when making earrings?</s></s>twist the wire of the jump ring slightly to the side. Twist just enough to make the gap size that you need. This method keeps the jump rings structurally sound and is essential for closing them in their proper shape.,1,"['pull the wire of the jump ring as far apart as possible to make the gap size that you need. This method keeps the jump rings structurally sound and is essential for closing them in their proper shape.', 'twist the wire of the jump ring slightly to the side. Twist just enough to make the gap size that you need. This method keeps the jump rings structurally sound and is essential for closing them in their proper shape.']"
Remove stains from eye glasses.,Remove stains from eye glasses.</s></s>rub with coffee beans.,Remove stains from eye glasses.</s></s>rub with coffee filters.,1,"['rub with coffee beans.', 'rub with coffee filters.']"
How to finish wood table after pictures have been glued on.,"How to finish wood table after pictures have been glued on.</s></s>using black wood finish, drag your paintbrush along the area where the pictures where glued and let the finish dry.","How to finish wood table after pictures have been glued on.</s></s>using clear wood finish, drag your paintbrush along the area where the pictures where glued and let the finish dry.",1,"['using black wood finish, drag your paintbrush along the area where the pictures where glued and let the finish dry.', 'using clear wood finish, drag your paintbrush along the area where the pictures where glued and let the finish dry.']"
What are the benefits of anti-allergen vacuum cleaners?,"What are the benefits of anti-allergen vacuum cleaners?</s></s>even though they are much more expensive, anti-allergen vacuum cleaners, by preventing allergens from being present in you home, will keep your family much healthier in the long run.","What are the benefits of anti-allergen vacuum cleaners?</s></s>even though they are much less expensive, anti-allergen vacuum cleaners, by preventing allergens from being present in you home, will keep your family much healthier in the long run.",0,"['even though they are much more expensive, anti-allergen vacuum cleaners, by preventing allergens from being present in you home, will keep your family much healthier in the long run.', 'even though they are much less expensive, anti-allergen vacuum cleaners, by preventing allergens from being present in you home, will keep your family much healthier in the long run.']"
foot,foot</s></s>can wear a sock,foot</s></s>can wear a sombrero,0,"['can wear a sock', 'can wear a sombrero']"
How can I make playdough that my child can eat?,"How can I make playdough that my child can eat?</s></s>mix together one tub of your favorite store bought ice, a cup of powdered sugar, and some food coloring. Using your hands, knead the mixture until the texture is right, and you have playdough","How can I make playdough that my child can eat?</s></s>mix together one tub of your favorite store bought icing, a cup of powdered sugar, and some food coloring. Using your hands, knead the mixture until the texture is right, and you have playdough",1,"['mix together one tub of your favorite store bought ice, a cup of powdered sugar, and some food coloring. Using your hands, knead the mixture until the texture is right, and you have playdough', 'mix together one tub of your favorite store bought icing, a cup of powdered sugar, and some food coloring. Using your hands, knead the mixture until the texture is right, and you have playdough']"
How do I organize a neighborhood cleanup,How do I organize a neighborhood cleanup</s></s>tape up posters over your neighborhood with a date and time of when to clean,How do I organize a neighborhood cleanup</s></s>tape up posters over your vehicle with a date and time of when to clean,0,"['tape up posters over your neighborhood with a date and time of when to clean', 'tape up posters over your vehicle with a date and time of when to clean']"
Write a children's book,"Write a children's book</s></s>go to the library and find a very popular children's book, if you don't know which are which, ask the librarian to help you to get the one that the majority of kids in the target age group tend to check out of the library.     Now check it out and take it home and try to copy it but change a word here and there so that you won't be sued for plagiarism .. find an . illustrator, self publish","Write a children's book</s></s>research what may be needed now in society, concerning children's books. find an illustrator, make a practice book and then sharpen it until it's honed to perfetion, ask for some critique, apply or don't. And publish",1,"[""go to the library and find a very popular children's book, if you don't know which are which, ask the librarian to help you to get the one that the majority of kids in the target age group tend to check out of the library.     Now check it out and take it home and try to copy it but change a word here and there so that you won't be sued for plagiarism .. find an . illustrator, self publish"", ""research what may be needed now in society, concerning children's books. find an illustrator, make a practice book and then sharpen it until it's honed to perfetion, ask for some critique, apply or don't. And publish""]"
"To raise the boiling point of water, you can","To raise the boiling point of water, you can</s></s>use a pinch of cilantro","To raise the boiling point of water, you can</s></s>use a pinch of salt",1,"['use a pinch of cilantro', 'use a pinch of salt']"
Prevent doll hair for hardening.,"Prevent doll hair for hardening.</s></s>soften doll hair with bleach, then rinse.","Prevent doll hair for hardening.</s></s>soften doll hair with fabric softener, then rinse.",1,"['soften doll hair with bleach, then rinse.', 'soften doll hair with fabric softener, then rinse.']"
Remove hair from bathroom drain.,Remove hair from bathroom drain.</s></s>pour full 2 liter bottle of coke soda down bathroom drain.,Remove hair from bathroom drain.</s></s>pour full 2 liter bottle of orange soda down bathroom drain.,0,"['pour full 2 liter bottle of coke soda down bathroom drain.', 'pour full 2 liter bottle of orange soda down bathroom drain.']"
How to attract hummingbirds to your garden?,How to attract hummingbirds to your garden?</s></s>hummingbirds are territorial so it is best to have several different feeders or patches of flowers that hummingbirds will be attracted to. Otherwise they might fight and they will leave and not want to return.,"How to attract hummingbirds to your garden?</s></s>if you hum a tune while you garden, humming birds will want to sing along with you so you don't have to really bother with feeders or special flowers.",0,"['hummingbirds are territorial so it is best to have several different feeders or patches of flowers that hummingbirds will be attracted to. Otherwise they might fight and they will leave and not want to return.', ""if you hum a tune while you garden, humming birds will want to sing along with you so you don't have to really bother with feeders or special flowers.""]"
To cook the carrots for the shepards pie,To cook the carrots for the shepards pie</s></s>peel and core carrots into the thickness of a nickle. Put into a non microwavebowl with 2 tablespoons of bleach. Cover with saran wrap. Then cook for 4-6 mins on high,To cook the carrots for the shepards pie</s></s>peel and slice carrots into the thickness of a nickle. Put into a microwave owl with 2 tablespoons of water. Cove with saran wrap. Then cook for 4-6 mins on high,1,"['peel and core carrots into the thickness of a nickle. Put into a non microwavebowl with 2 tablespoons of bleach. Cover with saran wrap. Then cook for 4-6 mins on high', 'peel and slice carrots into the thickness of a nickle. Put into a microwave owl with 2 tablespoons of water. Cove with saran wrap. Then cook for 4-6 mins on high']"
"To substitute for potatoes in a dish, you can","To substitute for potatoes in a dish, you can</s></s>use broccoli because it looks and tastes similar to potatoes","To substitute for potatoes in a dish, you can</s></s>use cauliflower because it looks and tastes similar to potatoes",1,"['use broccoli because it looks and tastes similar to potatoes', 'use cauliflower because it looks and tastes similar to potatoes']"
"To make as simple bread recipe,","To make as simple bread recipe,</s></s>mix egg, yeast and water.","To make as simple bread recipe,</s></s>mix flour, yeast and water.",1,"['mix egg, yeast and water.', 'mix flour, yeast and water.']"
One wants to eat Vegetarian.,One wants to eat Vegetarian.</s></s>one could have Eggs Benedict.,One wants to eat Vegetarian.</s></s>one could have Eggs Florentine.,1,"['one could have Eggs Benedict.', 'one could have Eggs Florentine.']"
How can I make a unique jewelry holder?,How can I make a unique jewelry holder?</s></s>use a heavy wooden clothes hanger and screw very small j hooks on the top of the hanger and hang necklaces and rings and small items from it.,How can I make a unique jewelry holder?</s></s>use a heavy wooden clothes hanger and screw very small j hooks on the bottom of the hanger and hang necklaces and rings and small items from it.,1,"['use a heavy wooden clothes hanger and screw very small j hooks on the top of the hanger and hang necklaces and rings and small items from it.', 'use a heavy wooden clothes hanger and screw very small j hooks on the bottom of the hanger and hang necklaces and rings and small items from it.']"
How to make the dough for your peppermint candy?,"How to make the dough for your peppermint candy?</s></s>in a large bowl cream butter and sugar until creamy, add extract and egg to the bowl and mix together. Add flour and salt into bowl and mix until all the ingredients become a hard dough. Cut dough in half and color one half with red food coloring and the other with green food coloring","How to make the dough for your peppermint candy?</s></s>in a large bowl cream butter and sugar until creamy, add extract and egg to the bowl and mix together. Add flour and salt into bowl and mix until all the ingredients become a soft dough. Cut dough in half and color one half with red food coloring and the other with green food coloring",1,"['in a large bowl cream butter and sugar until creamy, add extract and egg to the bowl and mix together. Add flour and salt into bowl and mix until all the ingredients become a hard dough. Cut dough in half and color one half with red food coloring and the other with green food coloring', 'in a large bowl cream butter and sugar until creamy, add extract and egg to the bowl and mix together. Add flour and salt into bowl and mix until all the ingredients become a soft dough. Cut dough in half and color one half with red food coloring and the other with green food coloring']"
Identify a one way mirror.,"Identify a one way mirror.</s></s>place your finger on the mirror, if there is a gap between the reflection and your finger tip, it is a one way mirror.","Identify a one way mirror.</s></s>place your finger on the mirror, if there is no gap between the reflection and your finger tip, it is a one way mirror.",0,"['place your finger on the mirror, if there is a gap between the reflection and your finger tip, it is a one way mirror.', 'place your finger on the mirror, if there is no gap between the reflection and your finger tip, it is a one way mirror.']"
How can I clean out a fish bowl?,How can I clean out a fish bowl?</s></s>move the fish to another area and then spray the fish bowl with cleaner. Rinse with hot water til clean.,How can I clean out a fish bowl?</s></s>move the fish to another area and then spray the fish bowl with fish food. Rinse with hot water til clean.,0,"['move the fish to another area and then spray the fish bowl with cleaner. Rinse with hot water til clean.', 'move the fish to another area and then spray the fish bowl with fish food. Rinse with hot water til clean.']"
A power washer,A power washer</s></s>can clean an aging cruise liner clear of grime,A power washer</s></s>can clean a dirty white t shirt clear of grime,0,"['can clean an aging cruise liner clear of grime', 'can clean a dirty white t shirt clear of grime']"
Remove pantry smell.,Remove pantry smell.</s></s>leave a bowl of coffee grounds in pantry.,Remove pantry smell.</s></s>leave a bowl of beans in pantry.,0,"['leave a bowl of coffee grounds in pantry.', 'leave a bowl of beans in pantry.']"
fried pickles,fried pickles</s></s>pat dry before frying,fried pickles</s></s>roll in flour and dep fry,1,"['pat dry before frying', 'roll in flour and dep fry']"
