null,0,1,label,selection
"""The laptop's warranty expired."" or ""The laptop's battery died.""? The screen on the laptop went black.  because","""The laptop's warranty expired."" or ""The laptop's battery died.""? The screen on the laptop went black.  because</s></s>The laptop's warranty expired.","""The laptop's warranty expired."" or ""The laptop's battery died.""? The screen on the laptop went black.  because</s></s>The laptop's battery died.",1,"[""The laptop's warranty expired."", ""The laptop's battery died.""]"
"""I encouraged her to take deep breaths."" or ""I took her to the emergency room.""? My daughter suffered an allergy attack.  so","""I encouraged her to take deep breaths."" or ""I took her to the emergency room.""? My daughter suffered an allergy attack.  so</s></s>I encouraged her to take deep breaths.","""I encouraged her to take deep breaths."" or ""I took her to the emergency room.""? My daughter suffered an allergy attack.  so</s></s>I took her to the emergency room.",1,"['I encouraged her to take deep breaths.', 'I took her to the emergency room.']"
"""My balance wavered."" or ""I kneeled down.""? I stood on one foot.  so","""My balance wavered."" or ""I kneeled down.""? I stood on one foot.  so</s></s>My balance wavered.","""My balance wavered."" or ""I kneeled down.""? I stood on one foot.  so</s></s>I kneeled down.",0,"['My balance wavered.', 'I kneeled down.']"
"""I was unhappy."" or ""I was shocked.""? My jaw dropped open.  because","""I was unhappy."" or ""I was shocked.""? My jaw dropped open.  because</s></s>I was unhappy.","""I was unhappy."" or ""I was shocked.""? My jaw dropped open.  because</s></s>I was shocked.",1,"['I was unhappy.', 'I was shocked.']"
"""She was attracted to him."" or ""She was repulsed by him.""? The woman gave the man her phone number.  because","""She was attracted to him."" or ""She was repulsed by him.""? The woman gave the man her phone number.  because</s></s>She was attracted to him.","""She was attracted to him."" or ""She was repulsed by him.""? The woman gave the man her phone number.  because</s></s>She was repulsed by him.",0,"['She was attracted to him.', 'She was repulsed by him.']"
"""The meeting was postponed."" or ""The meeting commenced.""? The administrator cleared her throat.  so","""The meeting was postponed."" or ""The meeting commenced.""? The administrator cleared her throat.  so</s></s>The meeting was postponed.","""The meeting was postponed."" or ""The meeting commenced.""? The administrator cleared her throat.  so</s></s>The meeting commenced.",1,"['The meeting was postponed.', 'The meeting commenced.']"
"""The woman was close with her sister."" or ""The woman looked like her sister.""? The woman was mistaken for her sister.  because","""The woman was close with her sister."" or ""The woman looked like her sister.""? The woman was mistaken for her sister.  because</s></s>The woman was close with her sister.","""The woman was close with her sister."" or ""The woman looked like her sister.""? The woman was mistaken for her sister.  because</s></s>The woman looked like her sister.",1,"['The woman was close with her sister.', 'The woman looked like her sister.']"
"""The gum stuck to the student's shoe."" or ""The student spit out the gum.""? The teacher caught the student chewing gum.  so","""The gum stuck to the student's shoe."" or ""The student spit out the gum.""? The teacher caught the student chewing gum.  so</s></s>The gum stuck to the student's shoe.","""The gum stuck to the student's shoe."" or ""The student spit out the gum.""? The teacher caught the student chewing gum.  so</s></s>The student spit out the gum.",1,"[""The gum stuck to the student's shoe."", 'The student spit out the gum.']"
"""The police officer confiscated the detective's badge."" or ""The police officer let the detective enter the crime scene.""? The detective flashed his badge to the police officer.  so","""The police officer confiscated the detective's badge."" or ""The police officer let the detective enter the crime scene.""? The detective flashed his badge to the police officer.  so</s></s>The police officer confiscated the detective's badge.","""The police officer confiscated the detective's badge."" or ""The police officer let the detective enter the crime scene.""? The detective flashed his badge to the police officer.  so</s></s>The police officer let the detective enter the crime scene.",1,"[""The police officer confiscated the detective's badge."", 'The police officer let the detective enter the crime scene.']"
"""The assailant struck the man in the head."" or ""The assailant took the man's wallet.""? The man fell unconscious.  because","""The assailant struck the man in the head."" or ""The assailant took the man's wallet.""? The man fell unconscious.  because</s></s>The assailant struck the man in the head.","""The assailant struck the man in the head."" or ""The assailant took the man's wallet.""? The man fell unconscious.  because</s></s>The assailant took the man's wallet.",0,"['The assailant struck the man in the head.', ""The assailant took the man's wallet.""]"
"""A deer appeared on the road."" or ""The car radio shut off.""? The driver slammed on his brakes.  because","""A deer appeared on the road."" or ""The car radio shut off.""? The driver slammed on his brakes.  because</s></s>A deer appeared on the road.","""A deer appeared on the road."" or ""The car radio shut off.""? The driver slammed on his brakes.  because</s></s>The car radio shut off.",0,"['A deer appeared on the road.', 'The car radio shut off.']"
"""The driver talked the whole way."" or ""The driver made a wrong turn.""? The trip took a long time.  because","""The driver talked the whole way."" or ""The driver made a wrong turn.""? The trip took a long time.  because</s></s>The driver talked the whole way.","""The driver talked the whole way."" or ""The driver made a wrong turn.""? The trip took a long time.  because</s></s>The driver made a wrong turn.",1,"['The driver talked the whole way.', 'The driver made a wrong turn.']"
"""Her daughter burped at the kitchen table."" or ""Her daughter set the kitchen table.""? The mother scolded her daughter.  because","""Her daughter burped at the kitchen table."" or ""Her daughter set the kitchen table.""? The mother scolded her daughter.  because</s></s>Her daughter burped at the kitchen table.","""Her daughter burped at the kitchen table."" or ""Her daughter set the kitchen table.""? The mother scolded her daughter.  because</s></s>Her daughter set the kitchen table.",0,"['Her daughter burped at the kitchen table.', 'Her daughter set the kitchen table.']"
"""Her accomplice was apprehended."" or ""She destroyed the evidence.""? The woman got away with the crime.  because","""Her accomplice was apprehended."" or ""She destroyed the evidence.""? The woman got away with the crime.  because</s></s>Her accomplice was apprehended.","""Her accomplice was apprehended."" or ""She destroyed the evidence.""? The woman got away with the crime.  because</s></s>She destroyed the evidence.",1,"['Her accomplice was apprehended.', 'She destroyed the evidence.']"
"""They ate popsicles."" or ""They were hot.""? The children ran through the sprinkler.  because","""They ate popsicles."" or ""They were hot.""? The children ran through the sprinkler.  because</s></s>They ate popsicles.","""They ate popsicles."" or ""They were hot.""? The children ran through the sprinkler.  because</s></s>They were hot.",1,"['They ate popsicles.', 'They were hot.']"
"""His meal was cold."" or ""His meal was spicy.""? The man drank water with his meal.  because","""His meal was cold."" or ""His meal was spicy.""? The man drank water with his meal.  because</s></s>His meal was cold.","""His meal was cold."" or ""His meal was spicy.""? The man drank water with his meal.  because</s></s>His meal was spicy.",1,"['His meal was cold.', 'His meal was spicy.']"
"""I turned off my phone."" or ""My phone rang.""? I excused myself from the group.  because","""I turned off my phone."" or ""My phone rang.""? I excused myself from the group.  because</s></s>I turned off my phone.","""I turned off my phone."" or ""My phone rang.""? I excused myself from the group.  because</s></s>My phone rang.",1,"['I turned off my phone.', 'My phone rang.']"
"""The dog emitted a foul smell."" or ""The skunk roamed the woods.""? The skunk sprayed the dog.  so","""The dog emitted a foul smell."" or ""The skunk roamed the woods.""? The skunk sprayed the dog.  so</s></s>The dog emitted a foul smell.","""The dog emitted a foul smell."" or ""The skunk roamed the woods.""? The skunk sprayed the dog.  so</s></s>The skunk roamed the woods.",0,"['The dog emitted a foul smell.', 'The skunk roamed the woods.']"
"""A canal was constructed."" or ""A flood occurred.""? The farmland needed irrigation.  so","""A canal was constructed."" or ""A flood occurred.""? The farmland needed irrigation.  so</s></s>A canal was constructed.","""A canal was constructed."" or ""A flood occurred.""? The farmland needed irrigation.  so</s></s>A flood occurred.",0,"['A canal was constructed.', 'A flood occurred.']"
"""She burned her finger on the toaster."" or ""She put a diamond ring on her finger.""? The woman ran her finger under cold water.  because","""She burned her finger on the toaster."" or ""She put a diamond ring on her finger.""? The woman ran her finger under cold water.  because</s></s>She burned her finger on the toaster.","""She burned her finger on the toaster."" or ""She put a diamond ring on her finger.""? The woman ran her finger under cold water.  because</s></s>She put a diamond ring on her finger.",0,"['She burned her finger on the toaster.', 'She put a diamond ring on her finger.']"
"""He finished reading it."" or ""It provoked him to think.""? The man closed the book.  because","""He finished reading it."" or ""It provoked him to think.""? The man closed the book.  because</s></s>He finished reading it.","""He finished reading it."" or ""It provoked him to think.""? The man closed the book.  because</s></s>It provoked him to think.",0,"['He finished reading it.', 'It provoked him to think.']"
"""The procedure was costly."" or ""Specialists recommended the procedure.""? The patient underwent the risky medical procedure.  because","""The procedure was costly."" or ""Specialists recommended the procedure.""? The patient underwent the risky medical procedure.  because</s></s>The procedure was costly.","""The procedure was costly."" or ""Specialists recommended the procedure.""? The patient underwent the risky medical procedure.  because</s></s>Specialists recommended the procedure.",1,"['The procedure was costly.', 'Specialists recommended the procedure.']"
"""They taught her how to ride a bike."" or ""They encouraged her to become an artist.""? The parents recognized their daughter's creativity.  so","""They taught her how to ride a bike."" or ""They encouraged her to become an artist.""? The parents recognized their daughter's creativity.  so</s></s>They taught her how to ride a bike.","""They taught her how to ride a bike."" or ""They encouraged her to become an artist.""? The parents recognized their daughter's creativity.  so</s></s>They encouraged her to become an artist.",1,"['They taught her how to ride a bike.', 'They encouraged her to become an artist.']"
"""I watered the soil."" or ""The seeds sprouted.""? I planted the seeds in the soil.  so","""I watered the soil."" or ""The seeds sprouted.""? I planted the seeds in the soil.  so</s></s>I watered the soil.","""I watered the soil."" or ""The seeds sprouted.""? I planted the seeds in the soil.  so</s></s>The seeds sprouted.",1,"['I watered the soil.', 'The seeds sprouted.']"
"""I forgot to eat breakfast."" or ""I was full from breakfast.""? My stomach growled.  because","""I forgot to eat breakfast."" or ""I was full from breakfast.""? My stomach growled.  because</s></s>I forgot to eat breakfast.","""I forgot to eat breakfast."" or ""I was full from breakfast.""? My stomach growled.  because</s></s>I was full from breakfast.",0,"['I forgot to eat breakfast.', 'I was full from breakfast.']"
"""The celebrity offered the officer a bribe."" or ""The celebrity sued the police officer.""? The police officer pulled over the celebrity.  so","""The celebrity offered the officer a bribe."" or ""The celebrity sued the police officer.""? The police officer pulled over the celebrity.  so</s></s>The celebrity offered the officer a bribe.","""The celebrity offered the officer a bribe."" or ""The celebrity sued the police officer.""? The police officer pulled over the celebrity.  so</s></s>The celebrity sued the police officer.",0,"['The celebrity offered the officer a bribe.', 'The celebrity sued the police officer.']"
"""They kissed."" or ""They rested.""? The couple was happy to see each other.  so","""They kissed."" or ""They rested.""? The couple was happy to see each other.  so</s></s>They kissed.","""They kissed."" or ""They rested.""? The couple was happy to see each other.  so</s></s>They rested.",0,"['They kissed.', 'They rested.']"
"""He left his assignment at home."" or ""He brought his lunch to school.""? The student was in a rush to get to school on time.  so","""He left his assignment at home."" or ""He brought his lunch to school.""? The student was in a rush to get to school on time.  so</s></s>He left his assignment at home.","""He left his assignment at home."" or ""He brought his lunch to school.""? The student was in a rush to get to school on time.  so</s></s>He brought his lunch to school.",0,"['He left his assignment at home.', 'He brought his lunch to school.']"
"""I turned the key in the lock."" or ""I made a duplicate of the key.""? The lock opened.  because","""I turned the key in the lock."" or ""I made a duplicate of the key.""? The lock opened.  because</s></s>I turned the key in the lock.","""I turned the key in the lock."" or ""I made a duplicate of the key.""? The lock opened.  because</s></s>I made a duplicate of the key.",0,"['I turned the key in the lock.', 'I made a duplicate of the key.']"
"""The humanitarian was difficult for the journalist to interview."" or ""The journalist was intrigued by the humanitarian's work.""? The journalist wrote a biography about the humanitarian's life.  because","""The humanitarian was difficult for the journalist to interview."" or ""The journalist was intrigued by the humanitarian's work.""? The journalist wrote a biography about the humanitarian's life.  because</s></s>The humanitarian was difficult for the journalist to interview.","""The humanitarian was difficult for the journalist to interview."" or ""The journalist was intrigued by the humanitarian's work.""? The journalist wrote a biography about the humanitarian's life.  because</s></s>The journalist was intrigued by the humanitarian's work.",1,"['The humanitarian was difficult for the journalist to interview.', ""The journalist was intrigued by the humanitarian's work.""]"
"""He waited at the bus stop."" or ""He asked a stranger for the time.""? The man's watch was broken.  so","""He waited at the bus stop."" or ""He asked a stranger for the time.""? The man's watch was broken.  so</s></s>He waited at the bus stop.","""He waited at the bus stop."" or ""He asked a stranger for the time.""? The man's watch was broken.  so</s></s>He asked a stranger for the time.",1,"['He waited at the bus stop.', 'He asked a stranger for the time.']"
"""The glass was stained."" or ""The blinds were open.""? The window was opaque.  because","""The glass was stained."" or ""The blinds were open.""? The window was opaque.  because</s></s>The glass was stained.","""The glass was stained."" or ""The blinds were open.""? The window was opaque.  because</s></s>The blinds were open.",0,"['The glass was stained.', 'The blinds were open.']"
"""They encountered an avalanche."" or ""They congratulated each other.""? The climbers reached the peak of the mountain.  so","""They encountered an avalanche."" or ""They congratulated each other.""? The climbers reached the peak of the mountain.  so</s></s>They encountered an avalanche.","""They encountered an avalanche."" or ""They congratulated each other.""? The climbers reached the peak of the mountain.  so</s></s>They congratulated each other.",1,"['They encountered an avalanche.', 'They congratulated each other.']"
"""The child drew on the table."" or ""The child yanked the tablecloth.""? The glasses on the table spilled.  because","""The child drew on the table."" or ""The child yanked the tablecloth.""? The glasses on the table spilled.  because</s></s>The child drew on the table.","""The child drew on the table."" or ""The child yanked the tablecloth.""? The glasses on the table spilled.  because</s></s>The child yanked the tablecloth.",1,"['The child drew on the table.', 'The child yanked the tablecloth.']"
"""She became forgetful."" or ""She sent me a gift.""? I wrote a thank-you note to my grandmother.  because","""She became forgetful."" or ""She sent me a gift.""? I wrote a thank-you note to my grandmother.  because</s></s>She became forgetful.","""She became forgetful."" or ""She sent me a gift.""? I wrote a thank-you note to my grandmother.  because</s></s>She sent me a gift.",1,"['She became forgetful.', 'She sent me a gift.']"
"""The children hit a ball into her yard."" or ""The children trampled through her garden.""? The woman banished the children from her property.  because","""The children hit a ball into her yard."" or ""The children trampled through her garden.""? The woman banished the children from her property.  because</s></s>The children hit a ball into her yard.","""The children hit a ball into her yard."" or ""The children trampled through her garden.""? The woman banished the children from her property.  because</s></s>The children trampled through her garden.",1,"['The children hit a ball into her yard.', 'The children trampled through her garden.']"
"""A fly bit the horse."" or ""The rider stroked the horse.""? The horse bucked.  because","""A fly bit the horse."" or ""The rider stroked the horse.""? The horse bucked.  because</s></s>A fly bit the horse.","""A fly bit the horse."" or ""The rider stroked the horse.""? The horse bucked.  because</s></s>The rider stroked the horse.",0,"['A fly bit the horse.', 'The rider stroked the horse.']"
"""Her teammate threw it to her."" or ""Her opponent tried to intercept it.""? The player caught the ball.  because","""Her teammate threw it to her."" or ""Her opponent tried to intercept it.""? The player caught the ball.  because</s></s>Her teammate threw it to her.","""Her teammate threw it to her."" or ""Her opponent tried to intercept it.""? The player caught the ball.  because</s></s>Her opponent tried to intercept it.",0,"['Her teammate threw it to her.', 'Her opponent tried to intercept it.']"
"""He donated money to the church."" or ""He was excommunicated from the church.""? The man defied the authorities of the church.  so","""He donated money to the church."" or ""He was excommunicated from the church.""? The man defied the authorities of the church.  so</s></s>He donated money to the church.","""He donated money to the church."" or ""He was excommunicated from the church.""? The man defied the authorities of the church.  so</s></s>He was excommunicated from the church.",1,"['He donated money to the church.', 'He was excommunicated from the church.']"
"""The forecast called for storms."" or ""My friends urged me to go out.""? I decided to stay home for the night.  because","""The forecast called for storms."" or ""My friends urged me to go out.""? I decided to stay home for the night.  because</s></s>The forecast called for storms.","""The forecast called for storms."" or ""My friends urged me to go out.""? I decided to stay home for the night.  because</s></s>My friends urged me to go out.",0,"['The forecast called for storms.', 'My friends urged me to go out.']"
"""The principal suspended the students involved."" or ""The principal called off classes for the day.""? A fistfight broke out in the hall of the school.  so","""The principal suspended the students involved."" or ""The principal called off classes for the day.""? A fistfight broke out in the hall of the school.  so</s></s>The principal suspended the students involved.","""The principal suspended the students involved."" or ""The principal called off classes for the day.""? A fistfight broke out in the hall of the school.  so</s></s>The principal called off classes for the day.",0,"['The principal suspended the students involved.', 'The principal called off classes for the day.']"
"""She rescued an abandoned dog."" or ""She was bitten by a dog.""? The girl had a phobia of dogs.  because","""She rescued an abandoned dog."" or ""She was bitten by a dog.""? The girl had a phobia of dogs.  because</s></s>She rescued an abandoned dog.","""She rescued an abandoned dog."" or ""She was bitten by a dog.""? The girl had a phobia of dogs.  because</s></s>She was bitten by a dog.",1,"['She rescued an abandoned dog.', 'She was bitten by a dog.']"
"""I turned his offer down."" or ""He persuaded me to buy the product.""? I doubted the salesman's pitch.  so","""I turned his offer down."" or ""He persuaded me to buy the product.""? I doubted the salesman's pitch.  so</s></s>I turned his offer down.","""I turned his offer down."" or ""He persuaded me to buy the product.""? I doubted the salesman's pitch.  so</s></s>He persuaded me to buy the product.",0,"['I turned his offer down.', 'He persuaded me to buy the product.']"
"""The man carried the chair to his office."" or ""The man scooted the chair closer to his desk.""? The chair squeaked.  because","""The man carried the chair to his office."" or ""The man scooted the chair closer to his desk.""? The chair squeaked.  because</s></s>The man carried the chair to his office.","""The man carried the chair to his office."" or ""The man scooted the chair closer to his desk.""? The chair squeaked.  because</s></s>The man scooted the chair closer to his desk.",1,"['The man carried the chair to his office.', 'The man scooted the chair closer to his desk.']"
"""He trusted the therapist."" or ""He disagreed with the therapist.""? The man revealed personal information to the therapist.  because","""He trusted the therapist."" or ""He disagreed with the therapist.""? The man revealed personal information to the therapist.  because</s></s>He trusted the therapist.","""He trusted the therapist."" or ""He disagreed with the therapist.""? The man revealed personal information to the therapist.  because</s></s>He disagreed with the therapist.",0,"['He trusted the therapist.', 'He disagreed with the therapist.']"
"""He took a nap."" or ""He ran a marathon.""? The man fainted.  because","""He took a nap."" or ""He ran a marathon.""? The man fainted.  because</s></s>He took a nap.","""He took a nap."" or ""He ran a marathon.""? The man fainted.  because</s></s>He ran a marathon.",1,"['He took a nap.', 'He ran a marathon.']"
"""Her friend forgot to bring his lunch."" or ""Her friend sat next to her at lunch.""? The girl shared her lunch with her friend.  because","""Her friend forgot to bring his lunch."" or ""Her friend sat next to her at lunch.""? The girl shared her lunch with her friend.  because</s></s>Her friend forgot to bring his lunch.","""Her friend forgot to bring his lunch."" or ""Her friend sat next to her at lunch.""? The girl shared her lunch with her friend.  because</s></s>Her friend sat next to her at lunch.",0,"['Her friend forgot to bring his lunch.', 'Her friend sat next to her at lunch.']"
"""The cat lounged on the couch."" or ""A knock sounded at the door.""? The dog barked.  because","""The cat lounged on the couch."" or ""A knock sounded at the door.""? The dog barked.  because</s></s>The cat lounged on the couch.","""The cat lounged on the couch."" or ""A knock sounded at the door.""? The dog barked.  because</s></s>A knock sounded at the door.",1,"['The cat lounged on the couch.', 'A knock sounded at the door.']"
"""I parked illegally."" or ""I jumped the battery.""? My car was towed.  because","""I parked illegally."" or ""I jumped the battery.""? My car was towed.  because</s></s>I parked illegally.","""I parked illegally."" or ""I jumped the battery.""? My car was towed.  because</s></s>I jumped the battery.",0,"['I parked illegally.', 'I jumped the battery.']"
"""It was badly bruised."" or ""It was severely infected.""? The doctors amputated the patient's leg.  because","""It was badly bruised."" or ""It was severely infected.""? The doctors amputated the patient's leg.  because</s></s>It was badly bruised.","""It was badly bruised."" or ""It was severely infected.""? The doctors amputated the patient's leg.  because</s></s>It was severely infected.",1,"['It was badly bruised.', 'It was severely infected.']"
"""The homeowners were asleep."" or ""The security alarm went off.""? A burglar broke into the house.  so","""The homeowners were asleep."" or ""The security alarm went off.""? A burglar broke into the house.  so</s></s>The homeowners were asleep.","""The homeowners were asleep."" or ""The security alarm went off.""? A burglar broke into the house.  so</s></s>The security alarm went off.",1,"['The homeowners were asleep.', 'The security alarm went off.']"
"""His mother told him to whisper."" or ""His mother told him to speak up.""? The boy murmured his reply to his mother.  so","""His mother told him to whisper."" or ""His mother told him to speak up.""? The boy murmured his reply to his mother.  so</s></s>His mother told him to whisper.","""His mother told him to whisper."" or ""His mother told him to speak up.""? The boy murmured his reply to his mother.  so</s></s>His mother told him to speak up.",1,"['His mother told him to whisper.', 'His mother told him to speak up.']"
"""The woman planned to buy a condo."" or ""The woman needed to clean her house.""? The woman contacted the real estate agent.  because","""The woman planned to buy a condo."" or ""The woman needed to clean her house.""? The woman contacted the real estate agent.  because</s></s>The woman planned to buy a condo.","""The woman planned to buy a condo."" or ""The woman needed to clean her house.""? The woman contacted the real estate agent.  because</s></s>The woman needed to clean her house.",0,"['The woman planned to buy a condo.', 'The woman needed to clean her house.']"
"""The vender sold it to him."" or ""He bargained with the vendor.""? The customer thought the souvenir was overpriced.  so","""The vender sold it to him."" or ""He bargained with the vendor.""? The customer thought the souvenir was overpriced.  so</s></s>The vender sold it to him.","""The vender sold it to him."" or ""He bargained with the vendor.""? The customer thought the souvenir was overpriced.  so</s></s>He bargained with the vendor.",1,"['The vender sold it to him.', 'He bargained with the vendor.']"
"""He heard thunder."" or ""The sun went down.""? The driver turned on the car's headlights.  because","""He heard thunder."" or ""The sun went down.""? The driver turned on the car's headlights.  because</s></s>He heard thunder.","""He heard thunder."" or ""The sun went down.""? The driver turned on the car's headlights.  because</s></s>The sun went down.",1,"['He heard thunder.', 'The sun went down.']"
"""I threw away unnecessary contents."" or ""I locked the drawers shut.""? The bureau drawers were cluttered.  so","""I threw away unnecessary contents."" or ""I locked the drawers shut.""? The bureau drawers were cluttered.  so</s></s>I threw away unnecessary contents.","""I threw away unnecessary contents."" or ""I locked the drawers shut.""? The bureau drawers were cluttered.  so</s></s>I locked the drawers shut.",0,"['I threw away unnecessary contents.', 'I locked the drawers shut.']"
"""She was contagious."" or ""She was intoxicated.""? The woman stayed away from public places.  because","""She was contagious."" or ""She was intoxicated.""? The woman stayed away from public places.  because</s></s>She was contagious.","""She was contagious."" or ""She was intoxicated.""? The woman stayed away from public places.  because</s></s>She was intoxicated.",0,"['She was contagious.', 'She was intoxicated.']"
"""The man reached into his pocket."" or ""The man displayed a weapon.""? The security guard tackled the man.  because","""The man reached into his pocket."" or ""The man displayed a weapon.""? The security guard tackled the man.  because</s></s>The man reached into his pocket.","""The man reached into his pocket."" or ""The man displayed a weapon.""? The security guard tackled the man.  because</s></s>The man displayed a weapon.",1,"['The man reached into his pocket.', 'The man displayed a weapon.']"
"""The tile was wet."" or ""The tile was cracked.""? I slipped on the floor.  because","""The tile was wet."" or ""The tile was cracked.""? I slipped on the floor.  because</s></s>The tile was wet.","""The tile was wet."" or ""The tile was cracked.""? I slipped on the floor.  because</s></s>The tile was cracked.",0,"['The tile was wet.', 'The tile was cracked.']"
"""He turned on his nightlight."" or ""He watched a horror movie.""? The boy was afraid to go to bed.  because","""He turned on his nightlight."" or ""He watched a horror movie.""? The boy was afraid to go to bed.  because</s></s>He turned on his nightlight.","""He turned on his nightlight."" or ""He watched a horror movie.""? The boy was afraid to go to bed.  because</s></s>He watched a horror movie.",1,"['He turned on his nightlight.', 'He watched a horror movie.']"
"""The contestant was in the lead."" or ""The contestant rang the buzzer.""? The host of the trivia show called on the contestant for an answer.  because","""The contestant was in the lead."" or ""The contestant rang the buzzer.""? The host of the trivia show called on the contestant for an answer.  because</s></s>The contestant was in the lead.","""The contestant was in the lead."" or ""The contestant rang the buzzer.""? The host of the trivia show called on the contestant for an answer.  because</s></s>The contestant rang the buzzer.",1,"['The contestant was in the lead.', 'The contestant rang the buzzer.']"
"""She poured milk in the bowl."" or ""She lost her appetite.""? The girl found a bug in her cereal.  so","""She poured milk in the bowl."" or ""She lost her appetite.""? The girl found a bug in her cereal.  so</s></s>She poured milk in the bowl.","""She poured milk in the bowl."" or ""She lost her appetite.""? The girl found a bug in her cereal.  so</s></s>She lost her appetite.",1,"['She poured milk in the bowl.', 'She lost her appetite.']"
"""He bought them on sale."" or ""He lost weight.""? The man's clothes fit loosely.  because","""He bought them on sale."" or ""He lost weight.""? The man's clothes fit loosely.  because</s></s>He bought them on sale.","""He bought them on sale."" or ""He lost weight.""? The man's clothes fit loosely.  because</s></s>He lost weight.",1,"['He bought them on sale.', 'He lost weight.']"
"""The boy looked up to his older brother."" or ""The boy wrestled with his older brother.""? The boy mimicked his older brother.  because","""The boy looked up to his older brother."" or ""The boy wrestled with his older brother.""? The boy mimicked his older brother.  because</s></s>The boy looked up to his older brother.","""The boy looked up to his older brother."" or ""The boy wrestled with his older brother.""? The boy mimicked his older brother.  because</s></s>The boy wrestled with his older brother.",0,"['The boy looked up to his older brother.', 'The boy wrestled with his older brother.']"
"""I installed new speakers."" or ""I lost all my data.""? My computer crashed.  so","""I installed new speakers."" or ""I lost all my data.""? My computer crashed.  so</s></s>I installed new speakers.","""I installed new speakers."" or ""I lost all my data.""? My computer crashed.  so</s></s>I lost all my data.",1,"['I installed new speakers.', 'I lost all my data.']"
