null,0,1,label,selection
"Sentence: Butcher Shop will decimate fish from the ocean into digestible pieces
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: Butcher Shop will decimate fish from the ocean into digestible pieces
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Butcher Shop will decimate fish from the ocean into digestible pieces","Sentence: Butcher Shop will decimate fish from the ocean into digestible pieces
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Butcher Shop will decimate a full cow into digestible pieces",1,"['Butcher Shop will decimate fish from the ocean into digestible pieces', 'Butcher Shop will decimate a full cow into digestible pieces']"
"Sentence: How do I put a game in an Xbox put the game into the slot and push in
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How do I put a game in an Xbox put the game into the slot and push in
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How do I put a game in an Xbox put the game into the slot and push in","Sentence: How do I put a game in an Xbox put the game into the slot and push in
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How do I put a game in an Xbox put the movie into the slot and push in",0,"['How do I put a game in an Xbox put the game into the slot and push in', 'How do I put a game in an Xbox put the movie into the slot and push in']"
"Sentence: How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.","Sentence: How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.",0,"['How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.', 'How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.']"
"Sentence: To become more mindful during activities, meditate and concentrate on everything in the present moment.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: To become more mindful during activities, meditate and concentrate on everything in the present moment.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To become more mindful during activities, meditate and concentrate on everything in the present moment.","Sentence: To become more mindful during activities, meditate and concentrate on everything in the present moment.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.",0,"['To become more mindful during activities, meditate and concentrate on everything in the present moment.', 'To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.']"
"Sentence: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.","Sentence: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.",0,"['What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.', 'What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.']"
"Sentence: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.","Sentence: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.",1,"[""How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file."", ""How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.""]"
"Sentence: The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.","Sentence: The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.",0,"['The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.', 'The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.']"
"Sentence: how do you stream a movie? watch it on your tv.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: how do you stream a movie? watch it on your tv.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you stream a movie? watch it on your tv.","Sentence: how do you stream a movie? watch it on your tv.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you stream a movie? watch it over the internet.",1,"['how do you stream a movie? watch it on your tv.', 'how do you stream a movie? watch it over the internet.']"
"Sentence: How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.","Sentence: How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.",0,"['How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.', 'How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.']"
"Sentence: To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.","Sentence: To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.",0,"['To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.', 'To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.']"
"Sentence: To smooth the texture of plywood, soak the pieces in water and then bake them.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: To smooth the texture of plywood, soak the pieces in water and then bake them.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To smooth the texture of plywood, soak the pieces in water and then bake them.","Sentence: To smooth the texture of plywood, soak the pieces in water and then bake them.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To smooth the texture of plywood, coat the pieces with oil and then sand them.",1,"['To smooth the texture of plywood, soak the pieces in water and then bake them.', 'To smooth the texture of plywood, coat the pieces with oil and then sand them.']"
"Sentence: Sanitize computer keyboard. wipe with baby wipes.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: Sanitize computer keyboard. wipe with baby wipes.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Sanitize computer keyboard. wipe with baby wipes.","Sentence: Sanitize computer keyboard. wipe with baby wipes.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Sanitize computer keyboard. wipe with dry tissue paper.",0,"['Sanitize computer keyboard. wipe with baby wipes.', 'Sanitize computer keyboard. wipe with dry tissue paper.']"
"Sentence: How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.","Sentence: How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.",0,"['How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.', 'How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.']"
"Sentence: How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.","Sentence: How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout",0,"['How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.', 'How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout']"
"Sentence: How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.","Sentence: How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to best carve out a wooden clamp for picture frames? take a square slice of wood with required thickness. cut away a smaller square sized piece from it, from the interior, so that the remaining piece makes a sturdy good clamp.",1,"['How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.', 'How to best carve out a wooden clamp for picture frames? take a square slice of wood with required thickness. cut away a smaller square sized piece from it, from the interior, so that the remaining piece makes a sturdy good clamp.']"
"Sentence: How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.","Sentence: How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to open a jar with a stuck lid? tap gently on the rim of the lid in three places to crack it open",1,"['How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.', 'How to open a jar with a stuck lid? tap gently on the rim of the lid in three places to crack it open']"
"Sentence: How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.","Sentence: How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to decide what you need to organize. go through items in your pantry to know what you have and purge expired items.",1,"['How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.', 'How to decide what you need to organize. go through items in your pantry to know what you have and purge expired items.']"
"Sentence: how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.","Sentence: how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you floss your teeth with a toothpick? chew on the toothpick",0,"['how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.', 'how do you floss your teeth with a toothpick? chew on the toothpick']"
"Sentence: To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.","Sentence: To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To make the caffeine in coffee release slowly after consumption, add butter to the coffee so that the caffeine combines into the butter and trickles into the body slower.",1,"['To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.', 'To make the caffeine in coffee release slowly after consumption, add butter to the coffee so that the caffeine combines into the butter and trickles into the body slower.']"
"Sentence: To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.","Sentence: To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>To cut circles out of dough without a cookie cutter. use a glass by turning it upside down and using the rim.",1,"['To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.', 'To cut circles out of dough without a cookie cutter. use a glass by turning it upside down and using the rim.']"
"Sentence: Make air freshener. spray packing peanuts with gasoline and put in empty jar.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: Make air freshener. spray packing peanuts with gasoline and put in empty jar.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Make air freshener. spray packing peanuts with gasoline and put in empty jar.","Sentence: Make air freshener. spray packing peanuts with gasoline and put in empty jar.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>Make air freshener. spray packing peanuts with perfume and put in empty jar.",1,"['Make air freshener. spray packing peanuts with gasoline and put in empty jar.', 'Make air freshener. spray packing peanuts with perfume and put in empty jar.']"
"Sentence: What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.","Sentence: What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to snub somebody. If you snub somebody in any way, no matter how big or small, you will feel better than them, it is guaranteed.",0,"['What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.', 'What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to snub somebody. If you snub somebody in any way, no matter how big or small, you will feel better than them, it is guaranteed.']"
"Sentence: how do you cook chicken? any way you want, until it is brown.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: how do you cook chicken? any way you want, until it is brown.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you cook chicken? any way you want, until it is brown.","Sentence: how do you cook chicken? any way you want, until it is brown.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>how do you cook chicken? any way you want, until the pink is gone from it.",1,"['how do you cook chicken? any way you want, until it is brown.', 'how do you cook chicken? any way you want, until the pink is gone from it.']"
"Sentence: How to cut cardboard sheets. using a spatula, cut the cardboard along the marked edges that you made with your dimensions.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:","Sentence: How to cut cardboard sheets. using a spatula, cut the cardboard along the marked edges that you made with your dimensions.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to cut cardboard sheets. using a spatula, cut the cardboard along the marked edges that you made with your dimensions.","Sentence: How to cut cardboard sheets. using a spatula, cut the cardboard along the marked edges that you made with your dimensions.
If the sentence does not make sense, correct it so that it does make sense. Otherwise, just copy it.
Answer:</s></s>How to cut cardboard sheets. using scissors, cut the cardboard along the marked edges that you made with your dimensions.",1,"['How to cut cardboard sheets. using a spatula, cut the cardboard along the marked edges that you made with your dimensions.', 'How to cut cardboard sheets. using scissors, cut the cardboard along the marked edges that you made with your dimensions.']"
